Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
29409,0.38,5,2,5,61.6,55.0,700,4.68,4.73,2.9
53023,0.78,3,3,3,63.1,58.0,2600,5.85,5.88,3.7
18827,1.5,2,3,2,58.4,62.0,7714,7.44,7.49,4.36
47998,0.31,5,7,3,62.5,53.0,533,4.34,4.37,2.72
47787,0.67,2,5,3,60.2,61.0,1897,5.64,5.69,3.41
53223,0.5,5,7,6,61.9,55.1,2639,5.07,5.1,3.15
6551,1.01,2,5,2,63.6,59.0,4072,6.38,6.34,4.04
21437,1.21,4,4,6,59.6,60.0,9541,6.91,6.89,4.11
20011,0.32,2,4,2,63.4,55.0,421,4.32,4.35,2.75
27578,1.54,5,5,5,60.3,57.0,18416,7.49,7.56,4.54
17104,1.3,3,2,5,62.6,57.0,6819,6.92,6.95,4.34
1366,0.71,5,2,5,61.6,56.0,2965,5.71,5.75,3.53
37537,0.4,5,6,6,61.7,57.0,988,4.73,4.77,2.93
2246,1.02,5,2,4,62.8,57.0,3148,6.45,6.39,4.03
21272,1.65,5,4,4,62.2,55.0,9425,7.6,7.57,4.72
51759,0.7,5,6,3,62.4,55.0,2407,5.69,5.64,3.54
6395,1.0,3,5,2,62.9,59.0,4037,6.27,6.38,3.98
37667,0.42,5,6,3,62.6,57.0,992,4.84,4.81,3.02
31028,0.31,5,5,4,62.2,56.0,749,4.39,4.36,2.72
36280,0.32,2,4,3,63.5,56.0,477,4.35,4.38,2.77
9426,1.28,4,3,2,62.4,56.0,4588,6.97,6.89,4.34
30946,0.32,5,4,3,61.8,55.0,449,4.4,4.43,2.73
19075,1.27,4,3,4,61.1,58.0,7849,6.96,6.88,4.23
2584,0.96,4,4,2,62.7,60.0,3215,6.29,6.11,3.89
2243,0.77,5,4,5,62.2,56.0,3148,5.9,5.85,3.66
32342,0.3,5,3,8,61.8,55.0,789,4.3,4.31,2.66
15314,1.32,2,1,5,62.6,62.0,6147,6.92,7.01,4.36
6918,1.01,4,5,2,62.8,57.0,4137,6.31,6.24,3.94
49310,0.4,5,3,2,62.2,55.0,540,4.75,4.77,2.96
23360,0.26,3,4,4,61.7,57.0,423,4.11,4.15,2.55
43744,0.51,3,6,3,62.5,57.0,1438,5.06,5.09,3.17
21255,1.6,5,2,3,62.4,53.5,9407,7.45,7.5,4.66
6289,0.97,2,3,3,62.1,60.0,4020,6.24,6.29,3.89
13063,1.16,1,3,3,65.8,58.0,5411,6.54,6.46,4.28
32847,0.4,5,4,4,62.3,57.0,807,4.7,4.71,2.93
15481,1.07,5,5,3,62.3,56.0,6200,6.51,6.53,4.06
4213,0.7,3,7,5,61.2,56.0,3567,5.68,5.75,3.5
48160,0.5,3,5,6,62.7,56.0,1942,5.08,5.03,3.17
19938,1.2,5,5,4,62.6,56.0,8486,6.78,6.73,4.23
21246,1.21,5,5,4,61.3,56.0,9397,6.86,6.91,4.22
12679,1.15,5,3,2,62.5,58.0,5306,6.65,6.69,4.17
34029,0.4,3,7,4,63.2,57.0,850,4.66,4.71,2.96
35225,0.33,5,5,7,61.1,56.0,893,4.45,4.48,2.73
17930,1.01,5,5,5,62.2,57.0,7240,6.48,6.39,4.0
1785,0.8,3,6,3,63.1,56.0,3050,5.93,5.83,3.71
13172,1.03,5,4,3,60.5,55.0,5445,6.59,6.54,3.97
16436,1.01,2,7,4,62.5,62.0,6563,6.26,6.34,3.94
32439,0.43,4,5,3,60.5,60.0,792,4.84,4.88,2.94
10179,1.22,4,2,2,61.5,61.0,4735,6.89,6.83,4.22
11737,1.09,3,2,4,62.6,57.0,5072,6.55,6.62,4.12
23891,2.0,2,1,3,64.2,61.0,11988,7.72,7.69,4.95
36986,0.51,2,3,2,63.7,61.0,964,4.99,4.96,3.17
38045,0.41,5,3,7,61.5,55.0,1011,4.81,4.79,2.95
4780,0.97,5,3,2,61.6,55.0,3694,6.37,6.32,3.91
38690,0.37,5,5,5,61.7,56.0,1041,4.63,4.61,2.85
32515,0.4,4,7,2,63.0,59.0,798,4.69,4.64,2.94
20558,1.21,4,5,4,60.1,55.0,8870,7.01,6.91,4.18
53857,0.71,4,7,2,61.7,59.0,2743,5.67,5.71,3.51
30322,0.36,4,4,5,59.7,59.0,726,4.61,4.64,2.76
491,0.7,4,6,4,60.2,60.0,2822,5.73,5.7,3.44
21159,1.14,5,5,6,62.7,55.0,9316,6.7,6.6,4.17
18727,1.0,5,4,5,62.5,54.0,7648,6.4,6.44,4.01
34581,0.5,1,6,2,68.6,56.0,871,4.87,4.75,3.3
19258,1.55,5,1,3,61.7,54.0,7987,7.47,7.5,4.62
31946,0.3,4,5,4,62.5,58.0,776,4.32,4.29,2.69
14744,1.19,5,5,3,62.1,56.0,5937,6.81,6.84,4.24
22365,0.31,5,3,4,62.1,55.0,628,4.35,4.32,2.69
31532,0.34,5,6,3,62.0,57.0,765,4.48,4.46,2.77
35439,0.32,5,6,4,62.2,56.0,900,4.41,4.37,2.73
17446,1.23,3,3,3,60.3,58.0,6997,6.93,6.96,4.19
11620,1.03,3,3,3,60.4,60.0,5050,6.41,6.53,3.91
34924,0.26,2,5,5,62.5,56.0,373,4.06,4.1,2.55
16201,1.06,2,4,5,63.4,57.0,6477,6.45,6.48,4.1
12430,1.0,4,4,4,62.3,58.0,5242,6.35,6.29,3.94
23973,1.53,5,5,3,61.6,56.0,12109,7.39,7.34,4.54
15506,1.0,1,5,4,64.9,52.0,6210,6.24,6.33,4.08
42062,0.55,3,5,3,63.6,57.0,1271,5.17,5.21,3.3
18209,1.03,5,4,5,61.2,57.0,7391,6.5,6.54,3.99
11291,1.01,4,3,3,60.4,60.0,4977,6.55,6.47,3.93
38303,0.37,5,1,5,62.4,55.0,487,4.59,4.64,2.88
643,0.71,3,6,4,59.4,58.0,2843,5.76,5.82,3.44
19282,1.02,2,4,7,63.6,58.0,8005,6.4,6.37,4.06
26923,1.7,3,4,5,60.6,59.0,16955,7.74,7.63,4.66
39998,0.41,5,5,4,60.9,57.0,1107,4.78,4.74,2.9
35688,0.39,5,3,6,61.9,54.0,911,4.7,4.73,2.92
7735,0.34,2,5,3,61.9,56.0,581,4.5,4.52,2.79
33374,0.41,5,4,4,62.5,56.0,827,4.72,4.75,2.96
33193,0.3,3,3,7,63.1,54.0,819,4.34,4.28,2.72
44904,0.55,4,6,3,62.4,57.6,1630,5.23,5.28,3.27
41766,0.53,5,3,3,61.1,55.0,1245,5.24,5.28,3.21
22067,1.56,4,6,2,62.4,60.0,10090,7.41,7.36,4.61
2724,0.26,2,5,7,63.3,57.0,564,4.05,4.07,2.57
29631,0.23,3,6,5,61.3,56.0,442,3.96,3.98,2.43
7573,0.9,2,5,4,59.8,61.0,4253,6.18,6.22,3.71
5741,0.9,2,5,3,61.3,60.0,3893,6.13,6.18,3.77
22331,1.4,3,4,4,62.2,61.0,10378,7.09,7.13,4.42
23470,1.23,5,4,7,59.5,57.0,11469,7.0,6.98,4.16
38489,0.42,5,5,5,62.3,55.0,1031,4.77,4.79,2.98
7888,1.0,1,7,2,64.5,54.0,4312,6.34,6.28,4.07
43632,0.43,5,6,7,61.3,57.0,1433,4.84,4.88,2.98
53066,0.7,2,3,6,63.8,57.0,2608,5.61,5.51,3.55
34247,0.38,4,4,3,61.4,61.0,855,4.66,4.62,2.85
4374,1.13,4,5,1,62.3,56.0,3607,6.69,6.61,4.14
24225,1.52,4,6,3,62.5,59.0,12418,7.33,7.26,4.56
22826,1.23,5,4,5,61.6,57.0,10859,6.84,6.9,4.23
35652,0.31,5,4,6,62.7,57.0,907,4.33,4.31,2.71
47249,0.51,3,4,6,63.5,55.0,1842,5.09,5.05,3.22
30708,0.37,3,6,5,63.7,56.0,738,4.54,4.6,2.91
33547,0.35,4,7,4,59.7,58.0,829,4.57,4.61,2.74
29458,0.39,3,7,4,62.2,58.0,702,4.63,4.69,2.9
6058,0.32,5,2,4,62.9,57.0,576,4.4,4.37,2.76
5184,0.9,4,4,3,62.7,59.0,3774,6.14,6.1,3.84
46956,0.3,4,2,5,61.9,59.0,527,4.31,4.24,2.65
791,0.7,3,7,3,62.5,55.0,2862,5.67,5.72,3.56
1547,0.71,4,7,4,62.1,60.0,3002,5.68,5.72,3.54
40490,0.42,5,5,6,61.1,57.0,1142,4.82,4.84,2.95
41051,0.5,3,5,1,63.3,59.0,1188,5.03,4.99,3.17
9370,0.32,3,7,3,62.8,56.0,589,4.34,4.35,2.73
44556,0.52,2,5,4,63.6,56.0,1605,5.12,5.07,3.24
11266,1.09,5,4,3,62.2,56.0,4970,6.6,6.55,4.09
48214,0.57,5,3,7,60.9,56.0,1949,5.36,5.38,3.27
9258,1.1,3,3,2,59.8,60.0,4561,6.7,6.77,4.03
48648,0.34,4,2,5,61.0,60.0,537,4.48,4.51,2.74
24523,2.29,1,1,3,56.8,66.0,12811,8.79,8.69,4.96
34489,0.43,4,3,5,60.0,59.0,867,4.86,4.98,2.95
49124,0.56,5,7,4,61.4,55.0,2066,5.35,5.33,3.28
21715,0.28,3,5,6,60.2,58.0,628,4.26,4.28,2.57
1289,0.72,5,4,4,61.4,55.0,2952,5.76,5.8,3.55
43633,0.43,5,4,8,61.8,55.0,1433,4.85,4.89,3.01
23883,1.67,5,2,5,61.6,59.0,11975,7.64,7.61,4.7
47246,0.5,5,3,6,61.6,57.0,1842,5.08,5.14,3.15
31868,0.3,2,3,6,63.6,56.0,776,4.29,4.26,2.72
11236,1.09,5,3,3,61.8,57.0,4965,6.57,6.6,4.07
17703,0.32,5,7,2,61.4,56.0,612,4.46,4.43,2.73
1047,0.71,5,5,5,61.9,56.0,2907,5.7,5.74,3.54
31447,0.4,5,2,3,61.6,56.0,765,4.74,4.68,2.9
42166,0.5,5,5,3,59.9,57.0,1286,5.19,5.16,3.1
33059,0.3,5,5,7,62.2,56.0,814,4.28,4.3,2.67
2687,0.71,5,7,4,63.0,56.0,3245,5.69,5.65,3.58
28499,0.3,5,6,5,61.1,58.0,673,4.3,4.34,2.64
25584,1.71,2,7,3,64.1,59.0,14426,7.51,7.46,4.8
47247,0.5,5,4,6,62.2,56.0,1842,5.08,5.11,3.17
29986,0.32,5,5,5,61.9,57.0,716,4.38,4.41,2.72
48352,0.74,1,3,2,62.0,53.0,1962,5.85,5.74,3.6
3177,0.71,3,6,6,63.4,58.0,3340,5.64,5.69,3.59
53439,0.73,2,3,5,64.1,58.8,2673,5.63,5.67,3.62
41340,0.42,5,6,6,61.3,56.0,1216,4.81,4.85,2.96
426,0.91,4,4,2,59.8,58.0,2813,6.3,6.29,3.77
5900,1.01,2,7,2,64.0,59.0,3932,6.28,6.34,4.04
21764,1.52,4,6,2,58.1,60.0,9831,7.59,7.53,4.39
43654,0.51,5,3,2,62.0,55.0,1435,5.12,5.14,3.18
34322,0.4,5,4,4,62.1,58.0,859,4.68,4.72,2.92
41779,0.35,5,7,7,61.5,57.0,1247,4.55,4.52,2.79
23522,1.54,3,3,4,62.1,62.0,11527,7.31,7.38,4.56
39146,0.32,5,6,7,62.2,55.0,1061,4.41,4.37,2.73
11,0.23,5,1,5,62.8,56.0,340,3.93,3.9,2.46
36803,0.3,4,4,8,60.2,58.0,956,4.39,4.35,2.63
1194,0.75,5,5,4,62.3,57.0,2933,5.81,5.87,3.64
3237,0.9,2,4,2,61.3,60.0,3353,6.13,6.2,3.78
31651,0.35,4,5,5,60.7,58.0,767,4.54,4.58,2.77
50126,0.47,1,7,8,60.6,60.0,2211,5.09,4.98,3.05
30465,0.31,4,7,3,61.1,57.0,732,4.36,4.35,2.66
932,0.9,2,3,2,62.7,64.0,2883,6.09,6.0,3.79
4182,0.83,4,5,4,60.2,60.0,3557,6.04,6.09,3.65
5370,0.3,3,7,2,63.2,57.0,574,4.24,4.21,2.67
22831,3.0,2,2,1,57.0,64.0,10863,9.38,9.31,5.33
29202,0.44,3,1,5,61.9,57.0,694,4.83,4.9,3.01
25370,0.28,5,5,6,61.4,57.0,642,4.2,4.24,2.59
23930,1.5,3,7,3,60.0,59.0,12060,7.41,7.46,4.46
37939,0.3,5,2,5,62.2,53.9,486,4.29,4.33,2.68
30500,0.31,5,7,3,61.5,56.0,732,4.35,4.33,2.67
48168,0.57,5,4,5,62.5,54.2,1943,5.29,5.31,3.31
39643,0.3,4,5,8,61.6,58.0,1085,4.34,4.3,2.66
48489,0.75,4,4,3,59.4,62.0,1980,5.95,5.91,3.52
22689,0.3,3,4,5,62.5,59.0,629,4.32,4.25,2.68
14978,1.14,4,5,3,61.1,59.0,6033,6.75,6.7,4.11
10020,0.34,5,7,1,62.5,57.0,413,4.47,4.49,2.8
4543,1.0,3,2,3,63.3,54.0,3640,6.39,6.34,4.03
2146,0.57,3,7,7,62.8,56.0,3126,5.27,5.31,3.32
13990,1.18,4,3,3,61.8,58.0,5696,6.74,6.79,4.18
50680,0.73,3,2,5,62.4,56.0,2288,5.72,5.76,3.58
51481,0.87,3,1,3,63.1,60.0,2379,6.03,5.96,3.78
23419,1.33,5,7,4,62.8,56.0,11409,7.08,7.03,4.43
23796,2.06,2,1,3,64.1,56.0,11854,8.09,7.97,5.15
24978,1.13,5,6,7,61.8,57.0,13485,6.66,6.71,4.13
12458,1.01,3,5,3,60.7,58.0,5248,6.4,6.51,3.92
11070,1.01,5,6,2,61.9,56.0,4921,6.46,6.43,3.99
44999,0.31,3,4,2,63.3,54.0,523,4.34,4.29,2.73
24787,1.5,2,5,4,58.6,64.0,13160,7.52,7.46,4.39
29438,0.42,4,7,2,60.1,58.0,700,4.83,4.88,2.92
26513,2.05,2,4,2,63.7,61.0,16148,7.99,8.03,5.1
17056,0.28,2,6,8,64.6,58.0,612,4.09,4.12,2.65
29796,0.3,5,7,3,62.5,57.0,709,4.32,4.29,2.69
47072,0.52,5,7,4,61.9,57.0,1822,5.14,5.17,3.19
14566,1.21,5,3,4,62.8,55.0,5882,6.79,6.74,4.25
49830,0.56,4,6,4,59.9,58.0,2167,5.37,5.34,3.21
17635,1.03,3,7,4,63.3,57.0,7102,6.39,6.44,4.06
2564,0.9,2,5,2,64.3,57.0,3210,6.16,6.06,3.93
24053,0.31,5,2,8,61.7,55.0,635,4.36,4.39,2.7
41077,0.41,4,5,6,61.0,59.0,1192,4.83,4.77,2.93
40052,0.38,4,6,4,59.2,60.0,1112,4.77,4.73,2.81
35734,0.3,5,7,4,62.3,56.0,911,4.32,4.29,2.68
12814,1.0,2,6,3,57.2,62.0,5345,6.59,6.56,3.76
26520,2.43,3,3,2,63.2,57.0,16170,8.56,8.5,5.39
50560,0.72,3,3,3,61.5,56.0,2277,5.77,5.8,3.56
45440,0.56,5,5,4,61.6,56.0,1672,5.28,5.31,3.26
52115,0.56,5,5,6,61.9,56.0,2462,5.29,5.32,3.28
50667,0.31,4,2,6,59.4,59.0,544,4.41,4.44,2.63
46609,0.54,3,7,4,63.2,55.0,1786,5.21,5.17,3.28
20264,1.19,3,4,6,61.8,59.0,8689,6.75,6.77,4.18
23974,1.21,5,6,5,61.7,56.0,12111,6.82,6.85,4.22
6901,0.82,3,6,4,62.8,59.0,4135,5.92,5.93,3.72
1537,0.9,3,2,2,62.5,58.0,3001,6.1,6.15,3.83
50598,0.61,5,5,5,61.8,57.0,2283,5.43,5.47,3.37
43637,0.38,5,6,8,61.1,56.0,1433,4.67,4.72,2.87
9022,0.9,3,4,5,61.3,61.0,4515,6.15,6.25,3.8
957,0.8,4,5,3,61.5,60.0,2890,5.97,5.94,3.66
31416,0.3,5,4,7,61.6,58.0,764,4.31,4.32,2.66
31684,0.26,4,6,7,62.9,58.0,769,4.08,4.06,2.56
2766,0.9,5,2,3,60.8,57.0,3251,6.25,6.22,3.79
52767,0.77,5,6,2,62.0,54.0,2563,5.89,5.92,3.66
30897,0.41,5,7,3,61.9,55.0,744,4.77,4.8,2.96
52517,0.77,4,4,3,62.6,58.0,2528,5.85,5.88,3.67
28261,0.23,3,7,5,61.8,57.0,357,3.9,3.93,2.42
6329,0.91,5,4,5,61.3,56.0,4029,6.28,6.21,3.83
18237,1.53,3,2,2,61.6,56.0,7406,7.39,7.45,4.57
23520,2.01,2,1,5,63.7,59.0,11526,7.93,7.86,5.03
369,1.0,1,4,1,66.4,59.0,2808,6.16,6.09,4.07
31469,0.34,4,3,5,61.4,59.0,765,4.53,4.5,2.77
5043,0.4,5,4,2,62.4,56.0,573,4.71,4.75,2.95
51130,0.58,5,5,6,62.0,55.0,2340,5.32,5.4,3.31
34877,0.3,5,4,7,61.7,57.0,878,4.34,4.31,2.67
45226,0.7,4,1,5,62.0,58.0,1657,5.68,5.74,3.54
23108,1.1,5,7,6,62.0,57.0,11132,6.57,6.62,4.09
36930,0.24,3,5,7,60.6,60.0,478,4.03,4.06,2.45
21765,1.08,5,4,8,62.3,56.0,9831,6.55,6.59,4.09
26367,0.32,2,3,6,63.4,56.0,645,4.34,4.37,2.76
27206,2.21,4,4,2,62.4,60.0,17525,8.34,8.29,5.19
51132,0.78,4,5,2,60.6,57.0,2340,5.98,5.94,3.61
8891,1.17,5,2,2,62.2,56.0,4488,6.72,6.79,4.2
26700,0.32,5,4,5,62.0,56.0,645,4.35,4.39,2.71
42881,0.61,4,5,3,60.4,56.0,1359,5.47,5.43,3.29
30085,0.32,5,3,5,61.3,55.0,720,4.43,4.41,2.71
11825,1.08,2,6,3,63.1,59.0,5096,6.49,6.53,4.11
28067,0.39,3,3,4,60.7,56.0,661,4.77,4.79,2.9
35665,0.31,5,3,7,61.8,57.0,907,4.35,4.32,2.68
39425,0.41,5,5,5,62.5,57.0,1076,4.76,4.75,2.97
42078,0.52,3,5,2,57.9,61.0,1273,5.28,5.33,3.07
19000,1.0,4,4,8,62.2,61.0,7822,6.41,6.38,3.98
12171,1.18,5,1,5,61.4,56.0,5182,6.79,6.82,4.18
21478,1.52,5,6,2,60.1,57.0,9576,7.53,7.49,4.51
41138,0.5,2,4,3,63.9,57.0,1197,5.02,5.06,3.22
7904,1.01,3,2,3,63.1,57.0,4313,6.32,6.36,4.0
19883,1.23,4,4,4,62.0,59.0,8431,6.87,6.8,4.24
33869,0.3,5,6,4,62.0,56.0,844,4.34,4.31,2.68
35717,0.3,4,7,4,61.0,58.0,911,4.34,4.32,2.64
31767,0.32,5,4,5,60.7,56.0,773,4.46,4.43,2.7
10402,0.31,4,7,2,61.8,60.0,593,4.37,4.33,2.69
51107,0.7,3,7,2,61.4,58.0,2337,5.7,5.74,3.51
37683,0.38,5,4,7,61.9,56.0,993,4.67,4.7,2.9
47700,0.71,4,3,3,61.0,58.0,1883,5.75,5.67,3.49
5676,0.95,5,2,4,62.2,57.0,3884,6.29,6.22,3.89
3317,0.87,5,3,4,62.3,57.0,3372,6.08,6.12,3.8
10527,1.23,5,2,2,60.6,57.0,4805,6.97,6.88,4.2
39742,0.43,5,5,6,61.4,56.0,1093,4.87,4.9,3.0
28632,0.32,5,3,3,61.5,55.0,434,4.41,4.43,2.72
3063,0.76,4,3,7,60.7,58.0,3311,5.9,5.93,3.59
1909,0.82,4,5,3,61.1,60.0,3080,6.02,5.96,3.66
165,0.73,3,3,7,60.4,59.0,2772,5.83,5.89,3.54
31865,0.3,4,3,6,61.0,61.0,776,4.32,4.3,2.63
4166,0.71,5,6,4,61.3,56.0,3553,5.76,5.79,3.54
943,0.7,4,6,5,62.6,59.0,2887,5.66,5.69,3.55
27804,0.35,3,3,6,61.0,57.0,650,4.54,4.57,2.77
26358,0.32,3,3,6,62.1,58.0,645,4.34,4.39,2.71
52824,0.75,4,5,3,61.7,58.0,2573,5.85,5.88,3.62
46623,0.3,4,3,5,62.5,58.0,526,4.27,4.34,2.69
53300,0.3,3,2,7,62.8,59.0,552,4.24,4.29,2.68
43623,0.43,5,4,8,61.2,57.0,1433,4.81,4.86,2.96
39634,0.34,5,4,8,61.6,56.0,1084,4.51,4.48,2.77
11933,1.09,5,6,2,61.6,55.0,5127,6.64,6.6,4.08
2300,0.9,3,3,2,63.0,55.0,3162,6.1,6.16,3.86
6819,1.01,4,4,3,60.0,59.0,4118,6.51,6.47,3.89
43885,0.54,5,3,4,61.5,55.0,1453,5.25,5.28,3.24
13515,1.0,4,6,3,60.3,62.0,5544,6.33,6.25,3.79
20485,1.05,5,7,5,60.5,57.0,8820,6.61,6.58,3.99
46497,0.52,3,5,5,61.7,56.0,1778,5.14,5.17,3.18
49229,0.7,2,3,4,63.8,60.0,2083,5.59,5.51,3.54
20516,1.54,5,1,5,62.2,59.0,8848,7.34,7.38,4.58
38644,0.33,5,5,6,61.3,56.0,1040,4.46,4.44,2.73
42580,0.53,5,4,3,62.4,55.0,1329,5.21,5.18,3.24
13055,1.13,4,3,3,62.1,58.0,5410,6.7,6.66,4.15
35105,0.3,5,5,8,61.9,57.0,886,4.29,4.33,2.67
12034,0.34,5,4,4,62.1,57.0,596,4.46,4.5,2.78
24267,1.71,3,3,4,58.8,60.0,12493,7.8,7.85,4.6
24253,1.28,5,6,5,62.2,55.0,12465,6.94,6.99,4.33
289,0.71,4,7,3,61.3,58.0,2797,5.73,5.75,3.52
34313,0.43,3,7,2,63.4,57.0,858,4.81,4.78,3.04
38717,0.41,5,4,4,61.4,59.0,1042,4.78,4.76,2.93
48448,0.7,1,5,3,65.3,54.0,1974,5.58,5.54,3.63
41121,0.58,5,1,4,62.8,57.0,1196,5.33,5.28,3.33
19272,1.15,5,4,5,61.9,56.0,7999,6.71,6.73,4.16
8842,0.9,5,4,5,61.4,57.0,4479,6.18,6.32,3.84
17042,0.41,3,5,2,62.6,54.0,612,4.75,4.77,2.98
48759,0.5,4,5,6,60.9,58.0,2016,5.13,5.09,3.11
43476,0.52,3,4,5,61.2,57.0,1420,5.17,5.23,3.18
5129,0.91,2,7,2,64.7,57.0,3763,6.02,6.04,3.9
19798,1.25,5,3,5,62.1,57.0,8365,6.89,6.92,4.29
44264,0.52,5,6,4,61.4,54.0,1576,5.2,5.23,3.2
21543,1.5,3,4,3,61.5,59.0,9645,7.31,7.39,4.52
40088,0.33,4,3,8,61.8,60.0,1114,4.44,4.4,2.73
12072,1.05,5,7,2,62.1,56.0,5156,6.48,6.54,4.04
26064,1.65,5,4,5,62.3,55.0,15281,7.56,7.6,4.72
49652,0.82,2,1,3,57.4,59.0,2140,6.25,6.19,3.57
23688,1.51,4,4,4,58.1,61.0,11746,7.57,7.54,4.39
36248,0.41,5,6,4,62.5,55.0,935,4.74,4.77,2.97
16351,0.3,3,3,4,63.5,58.0,608,4.27,4.24,2.7
46381,0.7,3,2,3,62.8,59.0,1763,5.63,5.67,3.55
14118,1.01,2,6,3,63.9,56.0,5724,6.37,6.31,4.05
45594,0.51,5,4,5,62.4,57.0,1689,5.1,5.13,3.19
17085,1.58,3,5,2,63.2,57.0,6813,7.43,7.38,4.68
30882,0.33,4,6,3,62.2,59.0,743,4.43,4.41,2.75
42688,0.52,5,5,3,60.4,56.0,1337,5.31,5.29,3.2
34897,0.33,5,5,7,62.5,54.0,880,4.43,4.46,2.78
28469,0.32,5,3,5,62.1,55.0,672,4.4,4.39,2.73
38738,0.32,4,6,7,60.8,59.0,1044,4.45,4.43,2.7
22261,1.09,5,6,6,61.6,56.0,10314,6.6,6.64,4.08
14930,1.22,4,6,2,61.5,58.0,6012,6.84,6.86,4.21
32275,0.3,4,4,7,60.7,58.0,789,4.34,4.36,2.64
50430,0.74,3,4,2,62.8,59.0,2262,5.71,5.76,3.6
12368,0.26,3,6,7,59.9,58.0,597,4.17,4.18,2.5
9755,1.13,3,3,2,62.7,55.0,4661,6.61,6.69,4.17
21505,1.03,5,5,7,62.6,57.0,9598,6.49,6.38,4.03
13676,1.02,3,3,5,62.8,59.0,5598,6.34,6.47,4.02
20039,0.3,4,3,3,59.3,59.0,421,4.36,4.38,2.59
16226,1.2,5,3,4,59.9,57.0,6487,6.91,6.87,4.13
14617,1.2,4,3,3,62.4,59.0,5899,6.73,6.7,4.19
49322,0.72,3,1,7,61.4,61.0,2093,5.7,5.77,3.52
39576,0.42,5,2,4,62.1,56.0,1081,4.78,4.85,2.99
36698,0.34,5,4,8,61.5,56.0,952,4.52,4.54,2.79
50541,0.52,5,6,5,61.8,56.0,2275,5.17,5.19,3.2
2307,0.73,5,3,4,61.0,56.0,3164,5.83,5.88,3.57
38233,0.4,5,3,5,61.8,59.0,1017,4.74,4.72,2.92
36532,0.42,4,4,3,62.2,58.0,945,4.75,4.73,2.95
6096,0.96,2,3,2,61.6,59.0,3975,6.24,6.29,3.86
36845,0.37,4,5,4,60.6,58.0,957,4.67,4.63,2.82
11914,1.07,4,3,3,61.5,57.0,5123,6.63,6.55,4.05
22576,1.5,3,6,3,58.6,62.0,10626,7.43,7.46,4.36
1131,0.71,4,6,5,59.7,57.0,2920,5.87,5.78,3.48
31483,0.34,5,4,4,61.9,55.0,765,4.53,4.49,2.79
32162,0.47,5,3,3,61.1,55.0,787,5.04,5.07,3.09
9576,1.0,4,7,2,59.5,62.0,4626,6.52,6.49,3.87
41906,0.51,3,4,3,59.7,58.0,1261,5.2,5.26,3.12
43593,0.31,5,3,4,61.2,56.0,507,4.35,4.37,2.67
52991,0.94,5,5,1,61.5,55.0,2594,6.37,6.34,3.91
18654,1.35,5,3,3,62.8,57.0,7619,6.98,7.09,4.42
4541,1.0,2,2,3,57.6,61.0,3640,6.56,6.52,3.77
9592,1.06,5,2,3,61.2,56.0,4630,6.64,6.6,4.05
12623,1.04,4,7,2,62.4,56.0,5292,6.5,6.45,4.04
9256,0.97,4,5,3,62.7,59.0,4561,6.28,6.31,3.95
33336,0.41,4,4,4,59.2,58.0,827,4.8,4.83,2.85
14316,1.09,4,7,3,61.6,58.0,5799,6.61,6.57,4.06
50162,0.71,3,2,3,62.6,59.0,2218,5.67,5.7,3.56
23468,1.5,4,3,4,61.8,59.0,11464,7.35,7.3,4.53
4864,0.78,5,6,4,61.1,55.0,3713,5.99,5.96,3.65
21886,1.01,3,6,5,63.1,56.0,9955,6.44,6.39,4.05
4103,0.7,2,5,7,61.2,61.0,3536,5.71,5.79,3.52
47084,0.62,4,4,4,62.2,55.0,1823,5.51,5.46,3.41
27111,2.02,4,3,3,62.1,61.0,17265,8.06,7.99,4.98
18627,1.02,4,4,6,62.6,59.0,7602,6.41,6.46,4.03
26515,2.01,4,2,4,61.6,61.0,16149,8.08,7.97,4.94
6260,0.9,5,2,6,61.9,55.0,4011,6.21,6.23,3.85
4895,0.8,3,5,5,62.6,57.0,3720,5.9,5.98,3.72
49942,0.56,3,7,5,60.8,60.0,2188,5.32,5.34,3.24
1468,0.71,5,4,7,61.7,57.0,2982,5.7,5.75,3.53
26268,2.0,3,3,3,62.2,57.0,15745,7.97,8.08,4.99
15951,1.14,1,4,5,57.5,67.0,6381,0.0,0.0,0.0
32514,0.4,2,7,2,63.8,54.0,798,4.73,4.7,3.01
51320,0.31,5,6,3,62.7,54.0,544,4.35,4.36,2.73
32594,0.3,5,5,7,62.4,54.0,802,4.31,4.35,2.7
50861,0.7,3,5,3,61.7,59.0,2313,5.64,5.68,3.49
20382,0.31,2,3,6,63.6,56.0,625,4.28,4.33,2.74
51761,0.53,5,7,6,62.2,56.0,2407,5.19,5.23,3.24
47127,0.52,3,7,5,62.5,57.0,1829,5.11,5.16,3.21
5300,1.01,5,1,2,61.6,55.0,3801,6.5,6.45,3.99
30763,0.25,5,6,7,61.2,57.0,740,4.12,4.08,2.51
52159,0.7,3,6,4,58.8,56.0,2473,5.79,5.84,3.42
9911,1.14,4,4,2,61.1,59.0,4688,6.77,6.72,4.12
47057,0.61,2,4,4,61.2,62.8,1821,5.38,5.42,3.3
10519,0.9,3,7,4,60.9,62.0,4804,6.11,6.18,3.74
5893,0.9,5,4,3,61.6,57.0,3931,6.24,6.17,3.82
33282,0.31,2,7,2,63.7,58.0,462,4.27,4.3,2.73
